N,P,K,temperature,humidity,ph,rainfall,label
120,23,55,30.92227459145615,89.07881867652895,6.732049075,30.570631684522482,muskmelon
110,22,47,27.161184262640433,92.18919600377903,6.243673725,36.51633285761131,muskmelon
95,23,45,30.62976622268401,90.59380619603475,6.266208727,8.597661722560495,muskmelon
106,10,49,25.159334033327795,87.04981924983186,6.350623739,15.207109881566888,muskmelon
99,12,52,26.33026076538426,85.73650632063739,6.002927293,32.748566065276925,muskmelon
106,20,51,31.677038466484593,96.49361009230175,6.342573112,18.961431307260774,muskmelon
83,11,53,31.21248736051661,99.37685561561712,6.163921247999999,7.9382177688270765,muskmelon
117,19,55,28.89430422278894,87.16806509352577,6.121745389,13.934479566152037,muskmelon
98,26,49,24.338333128068744,92.60784338784646,6.130160472999999,37.071438817830085,muskmelon
113,20,48,32.1315430138618,97.28306607683726,6.440584681,12.231424938111175,muskmelon
101,17,47,31.41164366587118,100.0,6.185053234,44.813547466562966,muskmelon
98,7,45,28.450955291453933,100.0,6.157724816,17.966821843391745,muskmelon
93,22,48,24.563822423226583,91.99769063853921,6.776987974,13.354083975698781,muskmelon
95,21,47,26.331315422848952,88.33146809909658,6.431970877,37.67129163886207,muskmelon
109,12,48,27.098522664355173,93.00160246452756,6.708743843,39.388890970606674,muskmelon
118,12,47,23.952373576975265,85.80928233351537,6.010739645,13.305070429924914,muskmelon
100,14,49,25.25313838223676,86.38213504865794,6.365956657999999,26.568794087335064,muskmelon
89,9,47,30.233457270495865,93.99864293943409,6.6683827660000015,47.87905535828336,muskmelon
95,16,46,22.373217367092664,97.56112347527545,6.74669542,22.62954904575546,muskmelon
95,7,45,25.054619383720606,84.00327743741127,6.031665834,25.73719143840949,muskmelon
87,6,45,31.236794814087276,81.72577288274422,6.40077205,41.427013500671045,muskmelon
93,20,50,26.51813319714986,84.69995648522323,6.448792688999999,13.660040065760743,muskmelon
84,29,49,30.699541131845194,98.89787713458988,6.251420275,4.142274863665868,muskmelon
111,5,47,24.238893099408692,95.7430639636676,6.2744528110000015,25.989344771254718,muskmelon
111,5,52,27.32037466092496,95.21627205239955,6.135996372,25.049641391089477,muskmelon
111,15,54,25.78992308374166,100.0,6.194090172,13.72475335139169,muskmelon
89,11,47,29.363650315291334,100.0,6.327822962000001,33.73549962162862,muskmelon
110,15,48,30.64719957146542,95.66290792268273,6.2125672110000005,16.230414590899642,muskmelon
95,30,52,28.852914588407504,84.92138348948959,6.640470862999999,23.568206125865068,muskmelon
115,12,52,26.061765514037315,91.63469984081007,6.685553129,14.170583949716718,muskmelon
120,25,50,28.24506831543549,85.51245094360351,6.327210469,34.95111030189622,muskmelon
102,11,45,25.174200816020672,87.13071370555139,6.35544263,7.867949270430472,muskmelon
94,5,55,31.984368790135882,96.41247111525567,6.085682343999999,10.670753644025226,muskmelon
84,18,46,27.71442611115907,100.0,6.781050372999999,40.61398280403087,muskmelon
107,22,54,26.43358173331279,86.62447558821543,6.630301421,33.0702097262691,muskmelon
80,18,52,24.584887709081457,83.10856354959267,6.484799661,23.30141540157313,muskmelon
86,18,45,25.5914672584621,81.72037611687371,6.566759102000001,17.99330028521557,muskmelon
113,28,48,30.238179378911628,86.0178095584385,6.170520517999999,25.579376972033707,muskmelon
115,18,53,24.69509588978456,92.51958603302245,6.0124803510000016,26.27454654417249,muskmelon
82,20,54,27.655870403997007,81.45838804327171,6.541150335,5.966462992134801,muskmelon
98,22,47,29.21465166880217,91.03439864160687,6.341400922,41.33376110325304,muskmelon
117,25,54,33.359921142726954,95.14966217236392,6.150686363999999,46.15369438518857,muskmelon
83,15,49,27.629089285121786,85.3803842420765,6.438008152999999,7.304094842369899,muskmelon
120,16,51,31.934832192756176,85.06385594412684,6.547041902999999,17.88116353420664,muskmelon
111,5,50,28.062151054919788,99.79397782731087,6.399891457000001,39.35954182399183,muskmelon
85,21,47,33.50145652509933,81.81103230734419,6.186770318,6.188484360800178,muskmelon
90,23,54,29.246099147921328,90.88019376834946,6.159020864,26.893802382021036,muskmelon
99,29,55,29.85652434679385,95.06970211544791,6.660954816,19.837090256155086,muskmelon
102,11,47,30.915230042716672,84.86338814840627,6.504906978999999,23.825419703818465,muskmelon
80,18,51,28.120478723302817,92.62109591464446,6.706053225,9.877055253081958,muskmelon
87,21,52,26.01541920954958,100.0,6.067665497999999,25.713408569246514,muskmelon
114,8,52,27.311452363666913,89.53028820786682,6.419083092,39.57595857119635,muskmelon
99,6,46,24.959027423239508,87.14566913424942,6.39637861,24.957114578889435,muskmelon
89,25,50,30.281020037049604,100.0,6.375923383,13.029378551954034,muskmelon
96,13,55,31.82579376790501,99.58817524679758,6.700337732,6.9074597097692845,muskmelon
82,26,47,30.29238382840908,87.99425484546222,6.565312652999999,20.07616105687105,muskmelon
106,21,52,31.18457077747942,88.24251961008196,6.286515359,35.82701293270694,muskmelon
90,15,52,27.980058929650042,92.7179124426427,6.448061578,24.26894323867822,muskmelon
106,16,54,24.1303354757523,82.71851240713784,6.585872508,8.062970060163185,muskmelon
24,128,196,24.949119025046738,94.13304654860686,5.521466996,112.39776540759921,apple
7,144,197,19.308443028222015,99.41397545458182,6.133220586,113.17122095465501,apple
14,128,205,25.843772944770436,100.0,6.226289556,128.3962445174717,apple
8,120,201,21.396166081709115,91.50179769926748,6.321152192,141.466121452707,apple
20,129,201,24.32964177011527,95.23549022855872,5.587905967,124.89314827796309,apple
32,137,204,20.5913796797117,100.0,5.824151692999999,126.93400874977172,apple
27,139,205,21.31807642289131,98.22894633061111,5.7721799460000005,104.65568293186199,apple
0,123,205,17.206161233589427,100.0,5.790993052,123.75326749415073,apple
22,144,196,24.930244094845392,97.80174810047926,6.4992268210000015,131.5532498279301,apple
1,124,199,19.274361302016498,91.13699993156784,5.658473817000001,117.18680814347853,apple
30,122,197,18.703360564953627,93.87510482315234,5.573241391,93.53776520569357,apple
29,121,196,26.224802631253898,97.70299261183976,6.079497202000001,133.83311474135675,apple
13,126,204,22.195657288111704,85.09439010857115,6.3831802710000005,88.70826293044664,apple
9,139,199,26.67948630090148,98.50057106456089,5.867420996,121.12246371010686,apple
0,133,200,25.97335052377714,84.99849781199595,5.708418722,99.64938459126608,apple
30,143,199,23.21759719780278,84.51923464804882,5.7983508000000015,116.33495119798013,apple
36,140,198,25.236091693026292,96.82680874974596,6.28188384,102.80493217879898,apple
37,137,199,22.35855965634761,99.16176909721995,5.697945522,126.70250860839141,apple
33,121,203,18.394336718805747,92.9452238868623,5.6059340870000005,121.5730861595018,apple
7,144,195,19.12321408459961,84.8264573045825,5.85648105,113.21333736439627,apple
35,128,205,19.204702504844946,90.13553299346403,6.041053829,112.32652459193459,apple
29,128,198,23.653396792202955,84.73368846570531,5.685062404,104.29451931313986,apple
2,143,196,22.740155851272448,88.9748642450498,5.669489065,118.86113446371449,apple
34,140,198,24.410178328821882,98.59073826267596,5.751707342,122.70064355742403,apple
29,144,204,24.634393296675775,97.50128323308793,5.800448951,115.7175806984784,apple
32,141,203,25.205105079561132,98.74885201489319,5.821347769,123.66204608426816,apple
13,144,197,22.882254060828,86.59095792879279,6.28022267,104.21999265200643,apple
25,143,198,20.07697080320773,92.06273005628316,6.027314401,123.93048875032753,apple
9,137,200,18.136534004391525,85.28946127031088,5.636687393,112.62624030639816,apple
6,144,198,21.120231358260423,85.2840662135066,5.559363609,91.21096784106824,apple
37,126,196,19.77063346197089,91.32595664883976,5.596449493,109.18596396316835,apple
2,120,203,20.87532977779802,99.28250270485823,5.893492998999999,114.12905756922844,apple
11,143,197,26.163293064571434,83.6740111361624,5.875718516,109.76557247271072,apple
10,141,201,24.818799645027696,98.16068219834206,6.386021424,119.56284800411544,apple
24,142,202,23.833802540906564,100.0,5.710819862,97.79376650241832,apple
23,138,195,25.03463368949602,87.8568437919789,5.7959857160000015,107.85851964890975,apple
18,125,204,17.705544751796694,100.0,6.046673619,128.59829853935463,apple
13,121,196,18.31867966064534,91.94323144815459,6.443382913,125.23296617732862,apple
26,122,202,23.37678187948762,99.72256248894345,5.617227184,107.13310207628092,apple
28,123,202,26.067434581989442,93.23740970794164,6.442289294,122.8368243311422,apple
26,121,201,26.344683839110424,81.1467002524051,6.162034371,121.04711532320245,apple
21,137,196,21.05882673462501,82.15510965346219,5.812781806,140.1451086520052,apple
21,135,198,21.746994868065826,100.0,5.7650151260000015,100.60711928403298,apple
5,144,205,21.61016238117327,83.30621809224034,6.184922574,115.32922941800074,apple
2,123,205,20.31847639053097,100.0,5.739652177000001,144.05085773712506,apple
15,133,199,24.925060874283396,97.10917266488853,5.8247786360000005,99.79667384322474,apple
31,130,198,20.26009181233525,99.41507987684369,5.554823557000001,109.51193235357701,apple
25,143,200,24.22175265451955,83.66484534789716,6.024248787,82.19589507654936,apple
16,143,204,25.47796905855771,97.99266791716292,5.631333387000001,119.97237847534608,apple
19,122,202,20.03697249200594,91.3779482945528,5.811975094,130.8522975257533,apple
10,125,196,20.218923542243715,85.60784459787872,5.730557448,127.45772023295277,apple
20,139,202,27.336041805699985,97.6945734830781,5.66999105,125.3054647353649,apple
28,123,198,23.926249311268045,99.77701764591528,5.682751473,115.98652418094704,apple
28,136,200,24.350626079039962,82.44365856691572,6.245858905,126.23527409555504,apple
2,131,199,19.773539674671298,89.23690407368048,6.017370134,111.43749818575236,apple
2,140,197,21.412988877367926,94.5191623278317,5.53456749,103.9084440728281,apple
27,138,201,24.119139929790002,97.8516163504211,5.952367662,122.01054719992166,apple
30,127,204,18.434149437572156,87.99985648508529,6.126436584,89.08254181890263,apple
32,145,203,24.51322209388497,82.64578311458985,6.406818518,91.22584233465895,apple
29,139,205,22.881367562293327,95.53218387770247,6.155939452999999,126.23817871153233,apple
26,126,195,22.045913273533813,85.09592701360518,5.878568981,116.79560019714434,apple
40,136,202,23.226979746334877,94.20071822122263,5.935336307999999,104.49793055774246,apple
6,124,200,21.83467375677205,91.05762673010891,5.971332179,95.91200841110151,apple
35,138,200,19.479177209257106,83.25509267179433,5.67130617,95.76755360083578,apple
17,136,196,27.91758073767778,88.53383951131457,5.882155987999999,118.24798463806422,apple
33,134,205,23.307546709123447,98.54565864626642,6.08551916,124.6494540056122,apple
16,143,197,24.22078347951429,87.99112300484542,5.90402645,100.41404705265215,apple
27,120,200,17.106797093102493,90.24407016909994,6.1102188260000005,133.66507592611327,apple
29,145,205,21.357822189037115,100.0,6.212302608,104.20356539228432,apple
3,141,197,21.220045928420685,94.90382007144169,6.142803397000001,113.76081488424168,apple
15,123,204,26.759628412798655,100.0,6.365972687999999,132.6356372699894,apple
5,136,195,21.246672693499455,86.71329167224472,6.264202804,94.10285453475998,apple
10,136,204,19.69843428891423,100.0,6.276198595,106.3255222366726,apple
7,141,195,26.3835058010244,95.87509215837832,5.514253142,104.88974053742287,apple
2,129,201,27.41168187192283,90.51696796530398,5.682343744,108.3549078379204,apple
29,138,197,24.08250580850877,93.0666148488708,5.830892252000001,126.94016121511527,apple
30,137,200,23.598864469335357,96.66012794576073,5.603413172000001,111.62718023061446,apple
29,132,204,21.613415004049386,83.88877885440516,6.0967531,102.100777293706,apple
14,139,197,19.635823429756805,86.10795772472713,6.056529526,103.63244488762817,apple
18,125,203,19.550623000282464,96.65973408246754,6.160267496,116.70809590217806,apple
33,143,204,18.92031185696075,94.97912952935214,5.814434775,128.68265140536636,apple
40,144,196,27.345477946027973,93.15295896899498,5.987262638,121.1440779614995,apple
9,143,197,23.67360203811538,99.07783844860624,5.570020684,114.78937400519612,apple
38,135,203,19.28433264402323,100.0,5.9655513110000005,87.87799256614146,apple
28,130,196,24.56871987388716,92.31059957843816,6.062356467000001,130.5968920585892,apple
35,142,203,22.19930816609883,86.80302962694716,5.895319002000001,109.08980295201847,apple
12,129,205,18.646380283688934,89.69139591929745,6.119432215,123.81984843383033,apple
1,135,203,21.75088763782983,86.82255391986553,5.624203283,107.40490836220543,apple
0,145,205,25.3016256075142,88.46772625615355,5.52078314,112.92098205273766,apple
31,121,201,22.477458975789364,80.88257377493909,5.731535257999999,97.94606016984869,apple
35,131,203,18.903787501213333,99.89497642842498,5.893490899,122.31598548423514,apple
29,140,195,25.097265416981955,80.98641322755259,5.560521058,126.77746808440483,apple
33,138,198,23.049359426500857,86.24989952692631,6.222390797999999,141.0586361446678,apple
14,140,197,26.85504626472,88.88622456166362,6.071255131,106.73863302941719,apple
35,145,195,21.287159830385477,88.78095380605713,6.231950009,111.95414474558142,apple
40,120,197,27.301794506132712,100.0,5.889480679,107.9588142247581,apple
25,132,198,25.8127221427321,83.57610648965778,5.732757516,104.50190602996257,apple
31,137,196,26.72866607608428,93.7113351731253,6.400321212000001,121.38835160779671,apple
36,144,196,20.491666504207597,97.40521200428138,6.496934492,116.39513007067748,apple
10,140,197,23.904750056692716,81.36527216768128,6.229498836,130.96925930469766,apple
22,30,12,11.04750348708267,91.70857352748182,6.354006743999999,128.74527960707007,orange
37,6,13,21.226131827404256,96.36053131905281,7.511755067999999,109.80636676831793,orange
27,13,6,11.385042224365709,95.12767131765166,7.335158382,121.11809303140151,orange
7,16,9,16.393194293333917,90.11788386900454,7.813916602999999,110.46917366202649,orange
20,7,9,33.769106381219835,90.79304183374882,7.1291369410000005,123.43935039362239,orange
26,27,10,28.44999857896837,95.03682703479043,6.079998496,122.22436854354011,orange
5,23,15,28.751752656265197,84.68945135184129,7.408939392000001,121.35952812633961,orange
0,18,14,26.736396503818856,90.64788157618838,7.207991261,121.55216521180674,orange
39,24,14,33.44022968437507,87.10217213381442,7.189259647,114.38872781359733,orange
13,23,6,24.201269983996312,100.0,7.365338111,83.63805263924323,orange
21,17,15,21.60713415389519,87.26916421189527,7.455991072000001,114.46561728130949,orange
33,12,8,26.91910203581412,85.87683816260645,6.822282114,97.63720489216445,orange
6,9,12,31.754968275720785,85.21573588588113,7.028746406000002,127.21595082313088,orange
19,7,10,11.34785564464698,95.66994652738938,6.118430299,83.76358741954428,orange
24,18,6,30.527017034105466,99.74728501061558,6.285312759,125.06990296717358,orange
9,11,8,28.531244356236698,87.23015782920035,6.559236744,105.52301291417749,orange
31,8,7,29.711721095418547,96.78665489653811,7.163245982,110.65072588720575,orange
22,17,5,21.071156145037644,80.80306273632013,6.945562889,109.2922679241224,orange
13,5,8,21.27468681769795,86.16439272357131,7.474710503,86.12279862108878,orange
16,8,9,19.87820366541865,89.05203802068266,7.601189842999999,111.76337456505885,orange
4,13,6,12.414157396831792,100.0,7.5611432239999985,115.34118451575725,orange
0,25,14,19.855429249384656,82.34601754788888,6.361671475,106.78274281118553,orange
8,7,10,29.459653945429288,92.30531438953165,6.929216014,97.45162897556193,orange
4,23,5,22.16065964138945,92.02390574659931,7.477935216,96.03181803031862,orange
33,14,8,24.316815213778966,95.0506477310212,7.684420446,113.39850597888167,orange
